Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily_Return,Log_Return
2020-01-02 00:00:00-05:00,150.7586493016358,152.61013505752078,150.33138558688324,152.5056915283203,22622100,0.0,0.0,MSFT,,
2020-01-03 00:00:00-05:00,150.32188716953644,151.86953184497025,150.0750127579454,150.60671997070312,21116200,0.0,0.0,MSFT,-0.012451807788855906,-0.01252998115851739
2020-01-06 00:00:00-05:00,149.1445317269712,151.06248810455452,148.6033204049661,150.9960174560547,20813700,0.0,0.0,MSFT,0.002584861322438181,0.0025815263141963714
2020-01-07 00:00:00-05:00,151.27136534760285,151.60367510473966,149.37240277675932,149.6192626953125,21634100,0.0,0.0,MSFT,-0.009117821674620497,-0.00915964342024723
2020-01-08 00:00:00-05:00,150.901085184897,152.6766254104449,149.97059738789642,152.0024871826172,27746500,0.0,0.0,MSFT,0.015928593981631378,0.015803065172286464
2020-01-09 00:00:00-05:00,153.66407312090712,154.02488070506504,152.89499547083327,153.9014434814453,21385000,0.0,0.0,MSFT,0.012492929122578822,0.012415536391533626
2020-01-10 00:00:00-05:00,154.59455860928736,154.97434534980923,153.0373953045155,153.18931579589844,20725900,0.0,0.0,MSFT,-0.00462716703259991,-0.004637905508593271
2020-01-13 00:00:00-05:00,153.58805000082654,155.05974853136001,153.11330947406935,155.03126525878906,21626500,0.0,0.0,MSFT,0.012024007374931811,0.011952293286396734
2020-01-14 00:00:00-05:00,155.13574856742852,155.33514601452856,153.55011653968288,153.9394073486328,23477400,0.0,0.0,MSFT,-0.007042823964144573,-0.007067741711970446
2020-01-15 00:00:00-05:00,154.40463316070066,155.6579553399232,154.35717068949413,154.93634033203125,21417900,0.0,0.0,MSFT,0.006476138894965677,0.006455258807220783
2020-01-16 00:00:00-05:00,156.04726580624668,157.84178497982282,155.74342481976777,157.7753143310547,23865400,0.0,0.0,MSFT,0.01832348687815566,0.018157634721948212
2020-01-17 00:00:00-05:00,158.96219753045006,159.0096745049906,157.0727240520678,158.6583709716797,34371700,0.0,0.0,MSFT,0.0055969252501193445,0.005581320662057551
2020-01-21 00:00:00-05:00,158.25955326274573,159.6932794532372,158.02218291204835,158.08865356445312,29517200,0.0,0.0,MSFT,-0.0035908436708218527,-0.0035973062252761196
2020-01-22 00:00:00-05:00,158.94317117317047,159.0286355049522,157.3100621026329,157.3290557861328,24138800,0.0,0.0,MSFT,-0.004804884861712266,-0.004816465431406929
2020-01-23 00:00:00-05:00,157.7943375942632,158.3735219063668,156.92081632629257,158.2975616455078,19680800,0.0,0.0,MSFT,0.006155924946829705,0.0061370546440349455
2020-01-24 00:00:00-05:00,159.04762811314887,159.06662179825054,156.14221727387803,156.70240783691406,24918100,0.0,0.0,MSFT,-0.010076932278754502,-0.010128048245510453
2020-01-27 00:00:00-05:00,153.00889916761867,155.12625280753838,152.1068948687137,154.08181762695312,32078100,0.0,0.0,MSFT,-0.01672335636787592,-0.016864770521840326
2020-01-28 00:00:00-05:00,155.50604492516229,157.38601382767297,154.83192132073702,157.10118103027344,24899900,0.0,0.0,MSFT,0.019595844920719196,0.019406318306261904
2020-01-29 00:00:00-05:00,159.36094890964196,160.22498042935823,157.3195697689756,159.55084228515625,34754500,0.0,0.0,MSFT,0.015592888855563425,0.015472568909303505
2020-01-30 00:00:00-05:00,165.25722163927998,165.25722163927998,162.16190335753365,164.05137634277344,51597500,0.0,0.0,MSFT,0.02820752302625662,0.02781701730794541
2020-01-31 00:00:00-05:00,163.51021759011365,163.69060690756305,161.0130765768957,161.63023376464844,36142700,0.0,0.0,MSFT,-0.014758441118264076,-0.01486843043244786
2020-02-03 00:00:00-05:00,161.8200789361987,165.68447449319962,161.79159565835778,165.57054138183594,30107000,0.0,0.0,MSFT,0.024378530708091484,0.024086117204920456
2020-02-04 00:00:00-05:00,168.1911186016925,171.51430318526613,167.40304737617856,171.02056884765625,36433300,0.0,0.0,MSFT,0.03291664942528372,0.03238649900721345
2020-02-05 00:00:00-05:00,174.733038337566,174.89444841618726,169.39695819420768,170.81167602539062,39186300,0.0,0.0,MSFT,-0.0012214485291047739,-0.0012221951053576312
2020-02-06 00:00:00-05:00,171.8275723326457,174.5335988928328,170.96354117267805,174.3531951904297,27751400,0.0,0.0,MSFT,0.020733472368203998,0.02052145943150616
2020-02-07 00:00:00-05:00,173.61268909833885,176.2522463728986,173.26137110969623,174.6001434326172,33529100,0.0,0.0,MSFT,0.001416367746617908,0.0014153656439400862
2020-02-10 00:00:00-05:00,174.30575990590592,179.30002578710295,173.9924293723042,179.16709899902344,35844300,0.0,0.0,MSFT,0.02615665415056645,0.025820419450784903
2020-02-11 00:00:00-05:00,181.01860035119606,181.06607731281295,174.22981499008063,175.12232971191406,53159900,0.0,0.0,MSFT,-0.02257540201134489,-0.02283412770538842
2020-02-12 00:00:00-05:00,176.20476736113224,176.46113140653625,172.66320564680828,175.37872314453125,47062900,0.0,0.0,MSFT,0.0014640818965745428,0.001463011173631248
2020-02-13 00:00:00-05:00,173.8310214211516,176.8218814332766,173.63162399264098,174.42919921875,35295800,0.0,0.0,MSFT,-0.005414134102223689,-0.00542884364323765
2020-02-14 00:00:00-05:00,173.99247235841844,176.04335572798814,173.42277770422567,175.98638916015625,23149500,0.0,0.0,MSFT,0.008927346730826846,0.008887733556797853
2020-02-18 00:00:00-05:00,176.23319225894173,178.21760433385563,176.12874875563404,177.77134704589844,27792200,0.0,0.0,MSFT,0.010142590539304663,0.010091499640172766
2020-02-19 00:00:00-05:00,179.04712131399614,179.16136560083584,177.53332640335643,178.30450439453125,29997500,0.51,0.0,MSFT,0.002999118572776238,0.0029946301885611336
2020-02-20 00:00:00-05:00,177.99039809402234,178.27602346702824,172.4207686942019,175.58164978027344,36862400,0.0,0.0,MSFT,-0.015270812274226109,-0.01538861193097811
2020-02-21 00:00:00-05:00,174.3915250882964,174.70571148986244,168.75524447726494,170.03102111816406,48572600,0.0,0.0,MSFT,-0.03161280617339879,-0.03212327805916124
2020-02-24 00:00:00-05:00,159.72960430957176,166.18467073776185,155.40717628325572,162.7000732421875,68311100,0.0,0.0,MSFT,-0.04311535523204246,-0.044072433177006966
2020-02-25 00:00:00-05:00,165.8514056385486,166.46073285003268,159.61531360581694,160.01519775390625,68073300,0.0,0.0,MSFT,-0.016501993113946956,-0.016639667707132627
2020-02-26 00:00:00-05:00,161.5765954218968,164.95644881112133,160.14848344532092,162.01454162597656,56206100,0.0,0.0,MSFT,0.012494712378165351,0.012417297642367936
2020-02-27 00:00:00-05:00,155.4928919668059,159.0250819903897,150.4088005568928,150.59921264648438,93174900,0.0,0.0,MSFT,-0.07045866911036525,-0.07306400708609499
2020-02-28 00:00:00-05:00,145.10566903438996,155.86411312281834,144.71531502699276,154.24557495117188,97012700,0.0,0.0,MSFT,0.024212359683758455,0.023923887620207532
2020-03-02 00:00:00-05:00,157.38750165763997,164.6327923319189,154.53127691657093,164.50901794433594,71030800,0.0,0.0,MSFT,0.0665396268023446,0.0644194141718162
2020-03-03 00:00:00-05:00,165.4705910993296,166.61307787065545,154.48364057176903,156.6258087158203,71677000,0.0,0.0,MSFT,-0.04791961758098284,-0.049105812441138576
2020-03-04 00:00:00-05:00,160.4150561439755,162.51913289503506,157.68259213669793,162.37632751464844,49814400,0.0,0.0,MSFT,0.03671501424941903,0.03605707397516934
2020-03-05 00:00:00-05:00,158.0920102947307,162.6810028946942,157.74926281414156,158.3014678955078,47817300,0.0,0.0,MSFT,-0.02509515815212049,-0.025415410852033773
2020-03-06 00:00:00-05:00,154.8168725190958,155.29290988438083,148.5236579689275,153.82672119140625,72821100,0.0,0.0,MSFT,-0.028267247067192525,-0.028674457868532358
2020-03-09 00:00:00-04:00,143.76331289372783,150.1898186025534,142.81123797390183,143.40151977539062,70419300,0.0,0.0,MSFT,-0.06777236968500144,-0.0701782555825152
2020-03-10 00:00:00-04:00,150.5801343469339,153.31258402014208,145.2675559078778,153.20785522460938,65354400,0.0,0.0,MSFT,0.06838376235188015,0.06614700403997371
2020-03-11 00:00:00-04:00,149.5995195250043,150.14219461233048,143.90610170212486,146.2672576904297,56371600,0.0,0.0,MSFT,-0.04530183862964776,-0.04636004985163677
2020-03-12 00:00:00-04:00,138.33647521956644,146.11492481009816,131.93853122219355,132.39552307128906,93226400,0.0,0.0,MSFT,-0.09483827644119602,-0.09964165118218885
2020-03-13 00:00:00-04:00,140.43103844978467,154.15044033680311,133.98548773594624,151.21804809570312,92727400,0.0,0.0,MSFT,0.1421688935378802,0.1329289930639807
2020-03-16 00:00:00-04:00,133.29045052414764,142.19235428086998,128.53007729114236,128.92994689941406,87905900,0.0,0.0,MSFT,-0.14739048332500182,-0.15945361276751047
2020-03-17 00:00:00-04:00,133.29047019596462,140.43103109931985,128.53009626039446,139.5456085205078,81059800,0.0,0.0,MSFT,0.08233666325307376,0.07912228105988409
2020-03-18 00:00:00-04:00,131.38630647518264,139.0029039520048,128.54912798276825,133.67127990722656,81593200,0.0,0.0,MSFT,-0.042096119509328345,-0.043007839562064734
2020-03-19 00:00:00-04:00,135.9277428993894,142.95404605968085,132.33841631718434,135.87062072753906,85922700,0.0,0.0,MSFT,0.0164533534940261,0.0163194637013207
2020-03-20 00:00:00-04:00,139.00291200117317,140.05020002588367,129.34887472137007,130.76747131347656,84866200,0.0,0.0,MSFT,-0.037558887909225236,-0.03828239693525845
2020-03-23 00:00:00-04:00,130.4437553300874,133.83315361883407,126.16894903091577,129.46311950683594,78975200,0.0,0.0,MSFT,-0.009974589196680483,-0.010024668704805
2020-03-24 00:00:00-04:00,136.8607244581916,142.43036670801416,134.4995835056753,141.23074340820312,82516700,0.0,0.0,MSFT,0.09089556891718353,0.08699898175356072
2020-03-25 00:00:00-04:00,141.7734331352431,146.93367575898048,137.51765848214595,139.87879943847656,75638200,0.0,0.0,MSFT,-0.009572589771187467,-0.009618701517154837
2020-03-26 00:00:00-04:00,141.2878703475674,149.15201614833694,141.25930927065227,148.6283721923828,64568100,0.0,0.0,MSFT,0.06255109987382057,0.06067271465884551
2020-03-27 00:00:00-04:00,144.4773760926674,147.46689090485182,142.04958202382878,142.52561950683594,57042300,0.0,0.0,MSFT,-0.04106048256821071,-0.04192727445903193
2020-03-30 00:00:00-04:00,145.13427789282522,152.90321137574261,142.82072868520657,152.55093383789062,63420300,0.0,0.0,MSFT,0.07034043679826874,0.06797676310201753
2020-03-31 00:00:00-04:00,151.760681450788,156.88284731331882,149.05679314426825,150.1516876220703,77927200,0.0,0.0,MSFT,-0.015727509202728918,-0.01585249872363451
2020-04-01 00:00:00-04:00,145.66747556672743,150.18983183432192,143.5919590318581,144.82012939453125,57969900,0.0,0.0,MSFT,-0.03550781421090998,-0.0361535484948964
2020-04-02 00:00:00-04:00,144.58210378402123,148.02861048510954,143.15399134622072,147.81915283203125,49630700,0.0,0.0,MSFT,0.020708609017533686,0.02049710081668358
2020-04-03 00:00:00-04:00,147.6667650606816,149.83749382168736,144.89622469840955,146.45762634277344,41243300,0.0,0.0,MSFT,-0.00921075830278184,-0.00925343962408855
2020-04-06 00:00:00-04:00,152.636658315839,158.52047435471906,150.02796780225998,157.34942626953125,67111700,0.0,0.0,MSFT,0.07436826745550507,0.07173283065995426
2020-04-07 00:00:00-04:00,161.46238787981076,161.85274209735405,155.4357516807668,155.6547393798828,62769000,0.0,0.0,MSFT,-0.010770213338722523,-0.010828631918761425
2020-04-08 00:00:00-04:00,157.7301629745512,158.68223736772953,155.66416328465453,157.21604919433594,48318200,0.0,0.0,MSFT,0.010030596052990504,0.009980623516113512
2020-04-09 00:00:00-04:00,158.38716413076,159.3487544477742,155.5023786522089,157.2256317138672,51385100,0.0,0.0,MSFT,6.095128061267552e-05,6.0949423158847096e-05
2020-04-13 00:00:00-04:00,156.47347007896627,157.63500228106278,154.52171419659058,157.57786560058594,41905300,0.0,0.0,MSFT,0.002240308293750548,0.002237802544860521
2020-04-14 00:00:00-04:00,160.90063304210452,165.42298811281455,159.94855829037607,165.37538146972656,52874300,0.0,0.0,MSFT,0.04948357333957709,0.048298208264278684
2020-04-15 00:00:00-04:00,162.99515987740097,165.25158643715253,161.12910189683114,163.642578125,40940800,0.0,0.0,MSFT,-0.010478000590697145,-0.010533281332390157
2020-04-16 00:00:00-04:00,165.94665252640667,168.78383156754103,164.61373899366873,168.55532836914062,50479600,0.0,0.0,MSFT,0.030021222474189813,0.02957940637315143
2020-04-17 00:00:00-04:00,170.89741933389323,171.37345671365338,167.44138330803202,170.04055786132812,52765600,0.0,0.0,MSFT,0.008811525014117638,0.008772930082018925
2020-04-20 00:00:00-04:00,168.1649915934995,170.18338570098211,166.60358936313355,166.67022705078125,36669600,0.0,0.0,MSFT,-0.019820746608555928,-0.020019812419888417
2020-04-21 00:00:00-04:00,165.18493720638514,165.34678813930984,158.149106744516,159.77716064453125,56203700,0.0,0.0,MSFT,-0.04135751494566464,-0.04223707334058639
2020-04-22 00:00:00-04:00,163.1761163438527,165.6610324111199,162.63344120577668,165.20404052734375,34620200,0.0,0.0,MSFT,0.033965304308330335,0.03340122069572805
2020-04-23 00:00:00-04:00,165.76574976299443,166.6702179488877,162.71911320274435,163.2046661376953,32790800,0.0,0.0,MSFT,-0.01210245453601666,-0.012176285534468085
2020-04-24 00:00:00-04:00,163.81397530484196,166.19416212381853,162.5286831390991,166.1846466064453,34277600,0.0,0.0,MSFT,0.018259162187408196,0.018094465480279216
2020-04-27 00:00:00-04:00,168.12688171023376,168.42202256727543,164.9945620799262,165.7086181640625,33194400,0.0,0.0,MSFT,-0.0028644550029349736,-0.0028685654054187485
2020-04-28 00:00:00-04:00,167.17478918130797,167.2509568988296,161.2719290846962,161.6717987060547,34392700,0.0,0.0,MSFT,-0.024360950581406082,-0.024662587387073664
2020-04-29 00:00:00-04:00,164.9183938130075,169.1646391773293,163.64261710014011,168.92662048339844,51286600,0.0,0.0,MSFT,0.04487376175318114,0.043896075969541024
2020-04-30 00:00:00-04:00,171.3734399674679,171.75426402305968,167.78411440711412,170.62130737304688,53875900,0.0,0.0,MSFT,0.010032088991059895,0.009982101626748835
2020-05-01 00:00:00-04:00,167.37475277045658,170.07864171625766,165.6705307427977,166.20370483398438,39370500,0.0,0.0,MSFT,-0.025891271184576237,-0.02623235034256929
2020-05-04 00:00:00-04:00,166.12751167973556,170.42136314126972,165.47057784378438,170.26902770996094,30372900,0.0,0.0,MSFT,0.024459881204436984,0.024165528539572576
2020-05-05 00:00:00-04:00,171.96372550563353,174.84851064820512,171.2782305680416,172.09701538085938,36839200,0.0,0.0,MSFT,0.010735878952760958,0.010678658580661032
2020-05-06 00:00:00-04:00,173.35378650241677,175.37218048986895,172.92535573512856,173.79173278808594,32139300,0.0,0.0,MSFT,0.00984745379503571,0.009799283599606724
2020-05-07 00:00:00-04:00,175.3435782909568,175.7053712897234,173.829783155337,174.8009033203125,28316000,0.0,0.0,MSFT,0.005806781001816086,0.005789986631803864
2020-05-08 00:00:00-04:00,176.11477265228294,176.1338182138458,174.57241629834766,175.8291473388672,30877800,0.0,0.0,MSFT,0.005882372453593687,0.005865138850707404
2020-05-11 00:00:00-04:00,174.37246159084364,178.52350753297063,174.08685082562172,177.79042053222656,30892700,0.0,0.0,MSFT,0.011154425890375963,0.011092674061709624
2020-05-12 00:00:00-04:00,177.84756178761603,178.0760504243352,173.56322551904262,173.76315307617188,32038200,0.0,0.0,MSFT,-0.022651768548602402,-0.02291226111930357
2020-05-13 00:00:00-04:00,173.80124922811217,175.2293613589471,168.07927065962855,171.13543701171875,44711500,0.0,0.0,MSFT,-0.015122400911436129,-0.015237910416275369
2020-05-14 00:00:00-04:00,169.03129803532227,172.03034138597113,167.2604389083451,171.8780059814453,41873900,0.0,0.0,MSFT,0.004339071922758508,0.004329685293227983
2020-05-15 00:00:00-04:00,170.47849174244934,178.0950892658203,168.5172202045824,174.3820037841797,46610400,0.0,0.0,MSFT,0.014568459695795344,0.01446335922510983
2020-05-18 00:00:00-04:00,176.84789609269052,177.2763268520163,175.14368857359156,176.04815673828125,35264500,0.0,0.0,MSFT,0.009554615258141164,0.009509258603163583
2020-05-19 00:00:00-04:00,176.16235106029959,177.65711506203405,174.69616266008333,174.82945251464844,26799100,0.0,0.0,MSFT,-0.006922561679782779,-0.006946633767889845
2020-05-20 00:00:00-04:00,176.44296291219172,177.4358864095357,175.61235570357988,177.25448608398438,31261300,0.51,0.0,MSFT,0.013870852619256135,0.013775532776660165
2020-05-21 00:00:00-04:00,177.0062545273779,178.21876103710082,174.99178140232837,175.1254425048828,29119500,0.0,0.0,MSFT,-0.012011225363812827,-0.012083943003077883
2020-05-22 00:00:00-04:00,174.89629268058604,176.10879901816836,174.2757119177132,175.20179748535156,20826900,0.0,0.0,MSFT,0.00043600164188939416,0.00043590662079209537
2020-05-26 00:00:00-04:00,177.9036889523315,178.05644865123975,172.9009326408034,173.3496551513672,36073600,0.0,0.0,MSFT,-0.01057148020492904,-0.010627755260256737
2020-05-27 00:00:00-04:00,172.04167124776492,173.75063943217944,168.60466541040466,173.5787811279297,39517100,0.0,0.0,MSFT,0.001321756171723809,0.0013208834209928598
2020-05-28 00:00:00-04:00,172.55722391368937,175.81282928367528,172.21352188845154,173.1873321533203,33810200,0.0,0.0,MSFT,-0.002255166052357982,-0.0022577127688860324
2020-05-29 00:00:00-04:00,174.45713625736357,175.9274229472376,172.24217877179476,174.95359802246094,42130400,0.0,0.0,MSFT,0.010198585815601069,0.010146931145471064
2020-06-01 00:00:00-04:00,174.27574875242263,174.71492930155677,173.24465707143892,174.55262756347656,22622400,0.0,0.0,MSFT,-0.002291867463811159,-0.0022944978117547567
2020-06-02 00:00:00-04:00,175.90829885506685,176.62434349084052,173.13959875726144,176.53842163085938,30794600,0.0,0.0,MSFT,0.011376477656634965,0.011312252182134637
2020-06-03 00:00:00-04:00,176.45251757462225,177.52180634351802,175.26865174622563,176.9680633544922,27311000,0.0,0.0,MSFT,0.0024337009454586944,0.002430744291415598
2020-06-04 00:00:00-04:00,175.95603076513757,177.42630261291825,174.04657848242957,174.6385040283203,28761800,0.0,0.0,MSFT,-0.013163727296407357,-0.013251137094512812
2020-06-05 00:00:00-04:00,174.35212860910278,179.2307810427363,173.76974492872102,178.7247772216797,39893600,0.0,0.0,MSFT,0.02339846654147193,0.023128918991671524
2020-06-08 00:00:00-04:00,177.52180899547244,180.0136451993302,176.0897195580362,179.83224487304688,33211600,0.0,0.0,MSFT,0.0061964975902224495,0.006177378240383035
2020-06-09 00:00:00-04:00,179.48853633243837,182.0662943129811,178.7820336577257,181.20704650878906,29783900,0.0,0.0,MSFT,0.007644911715986913,0.0076158374644528124
2020-06-10 00:00:00-04:00,182.4768502186777,189.53227729601076,182.36227315153855,187.92832946777344,43872300,0.0,0.0,MSFT,0.03709173063895377,0.03642038303914742
2020-06-11 00:00:00-04:00,184.38629115081167,186.89721136143893,177.6459259436924,177.8368682861328,52854700,0.0,0.0,MSFT,-0.05369845626904879,-0.055194004135717095
2020-06-12 00:00:00-04:00,181.91353250337872,183.040117049004,176.79619924208757,179.2403106689453,43373600,0.0,0.0,MSFT,0.007891740314243556,0.0078607633994309
2020-06-15 00:00:00-04:00,176.2233940561889,182.1808918134006,175.67919303595784,180.38600158691406,32770200,0.0,0.0,MSFT,0.006391926646929447,0.006371584919669993
2020-06-16 00:00:00-04:00,184.15719016136018,186.72540672367077,182.79193828746062,184.80641174316406,42556700,0.0,0.0,MSFT,0.024505283765714703,0.024209846092707564
2020-06-17 00:00:00-04:00,186.20027230184343,187.43187740792754,184.9209425343185,185.446044921875,25687800,0.0,0.0,MSFT,0.0034610984147014356,0.0034551225982063284
2020-06-18 00:00:00-04:00,185.21689755377494,187.59417122560848,185.21689755377494,187.43186950683594,23061600,0.0,0.0,MSFT,0.010708368494984688,0.010651439964255754
2020-06-19 00:00:00-04:00,189.5990954500768,190.26740095716144,185.57014923426544,186.31483459472656,44441100,0.0,0.0,MSFT,-0.005959685058087971,-0.005977514856366288
2020-06-22 00:00:00-04:00,186.92588096506464,191.6708724785976,186.39123649615428,191.48948669433594,32818900,0.0,0.0,MSFT,0.027773698808607028,0.027395005453478297
2020-06-23 00:00:00-04:00,192.94059675954588,194.7163879131779,192.3104740283942,192.7687530517578,30917400,0.0,0.0,MSFT,0.00668060883918864,0.006658392463014043
2020-06-24 00:00:00-04:00,192.47283702212528,194.04812966453954,187.6610080841898,188.883056640625,36740600,0.0,0.0,MSFT,-0.020157293905872398,-0.020363224185246664
2020-06-25 00:00:00-04:00,188.84486850692002,191.52764712810412,186.62035443908522,191.26986694335938,27803900,0.0,0.0,MSFT,0.012636444714443584,0.012557271131011625
2020-06-26 00:00:00-04:00,190.68748519306817,190.8402449016847,186.05707124837497,187.44142150878906,54675800,0.0,0.0,MSFT,-0.020015936099877285,-0.020218968776141644
2020-06-29 00:00:00-04:00,186.91632647376247,189.5418239761008,184.7872907599883,189.45590209960938,26701600,0.0,0.0,MSFT,0.010747254126675765,0.01068991286592197
2020-06-30 00:00:00-04:00,188.92125670274692,195.14606207851222,188.78759559511929,194.29635620117188,34310300,0.0,0.0,MSFT,0.025549238888411985,0.025228311895836103
2020-07-01 00:00:00-04:00,193.9431090914506,197.0077870680301,192.63513866088167,195.43247985839844,32061200,0.0,0.0,MSFT,0.005847375007126843,0.0058303454630622194
2020-07-02 00:00:00-04:00,196.36813190334274,198.6022028982619,195.7189249011741,196.921875,29315800,0.0,0.0,MSFT,0.007621021555274332,0.007592128275189716
2020-07-06 00:00:00-04:00,199.37549412509813,201.57136751930722,198.66899142164925,201.16082763671875,31897600,0.0,0.0,MSFT,0.02152606274299762,0.021297649138014893
2020-07-07 00:00:00-04:00,200.92217255815737,204.95111922366993,198.573553718546,198.82177734375,33600700,0.0,0.0,MSFT,-0.011627762325540303,-0.011695893410219236
2020-07-08 00:00:00-04:00,200.55940285341666,203.60496815140957,199.24187562162814,203.19444274902344,33600000,0.0,0.0,MSFT,0.021992889630562784,0.021754534448663525
2020-07-09 00:00:00-04:00,206.53592253616213,206.58366176020414,201.895952577815,204.61692810058594,33121700,0.0,0.0,MSFT,0.007000611494673015,0.006976220980206127
2020-07-10 00:00:00-04:00,203.94864443444519,204.3878249787219,201.52364584152227,203.9963836669922,26177600,0.0,0.0,MSFT,-0.003032713076841387,-0.00303732106998365
2020-07-13 00:00:00-04:00,204.76966993541564,206.02991550365954,197.15095898910434,197.69515991210938,38135600,0.0,0.0,MSFT,-0.03088889931092631,-0.031376018669868166
2020-07-14 00:00:00-04:00,196.79772761766117,199.3945841968669,192.88334414472072,198.91722106933594,37591800,0.0,0.0,MSFT,0.0061815431281668776,0.00616251576250536
2020-07-15 00:00:00-04:00,200.07240360338952,201.76227291673743,195.7474954403183,198.6212158203125,32179400,0.0,0.0,MSFT,-0.0014880825673724285,-0.0014891908618616793
2020-07-16 00:00:00-04:00,196.100780795123,196.38720160543846,193.1506799551989,194.6877899169922,29940700,0.0,0.0,MSFT,-0.01980365434314324,-0.020002374674365143
2020-07-17 00:00:00-04:00,195.2128812655641,195.75706766321048,192.2723226107304,193.6948699951172,31635300,0.0,0.0,MSFT,-0.0051000626300106155,-0.0051131123378860294
2020-07-20 00:00:00-04:00,195.71891104746393,202.6884166471381,193.81900027624178,202.02011108398438,36884800,0.0,0.0,MSFT,0.042981216224658114,0.04208316648413307
2020-07-21 00:00:00-04:00,203.9868433576055,204.2541655805475,198.61172913665365,199.29913330078125,37990400,0.0,0.0,MSFT,-0.013468846089644715,-0.013560373774467926
2020-07-22 00:00:00-04:00,199.72871436522186,202.68837135667346,198.95538848865922,202.16326904296875,49605700,0.0,0.0,MSFT,0.014371039626474236,0.014268755029164026
2020-07-23 00:00:00-04:00,197.80970924519136,201.37083363177447,192.99788139096745,193.37022399902344,67457000,0.0,0.0,MSFT,-0.043494770764101576,-0.044469023064083305
2020-07-24 00:00:00-04:00,191.3462527785989,193.67578739689662,188.5679956116307,192.18641662597656,39827000,0.0,0.0,MSFT,-0.006121973427785088,-0.006140789540912978
2020-07-27 00:00:00-04:00,192.34874847316155,194.7355647151296,191.7663647274025,194.62100219726562,30160900,0.0,0.0,MSFT,0.012667833731595746,0.012588267971820907
2020-07-28 00:00:00-04:00,194.39183650307967,195.43248474859328,192.60650285545827,192.8738250732422,23251400,0.0,0.0,MSFT,-0.008977330834277208,-0.009017869872686199
2020-07-29 00:00:00-04:00,193.33210127421285,195.384757263023,192.86428008098164,194.82147216796875,19632600,0.0,0.0,MSFT,0.010098037377477054,0.010047392852873102
2020-07-30 00:00:00-04:00,191.89998548207373,195.20334487589957,190.53473387151706,194.66868591308594,25079600,0.0,0.0,MSFT,-0.0007842372464523795,-0.0007845449213523358
2020-07-31 00:00:00-04:00,195.146040474654,195.81436050677323,190.00006654872823,195.72842407226562,51044000,0.0,0.0,MSFT,0.005443803939031211,0.005429039995473766
2020-08-03 00:00:00-04:00,201.9437341110618,207.78665507240189,200.91262784118373,206.7364501953125,78983000,0.0,0.0,MSFT,0.056241326088553034,0.05471668766835928
2020-08-04 00:00:00-04:00,204.47376992715482,205.04661164641544,200.78852510543567,203.63360595703125,49280100,0.0,0.0,MSFT,-0.015008694573936388,-0.015122464827621798
2020-08-05 00:00:00-04:00,205.1706632320827,205.26614168330795,201.99143767140274,203.29940795898438,28806400,0.0,0.0,MSFT,-0.0016411731083197934,-0.0016425213081936972
2020-08-06 00:00:00-04:00,202.72656173379298,206.5741072287933,201.97233443110602,206.55502319335938,32656800,0.0,0.0,MSFT,0.016013894320006106,0.015887024574598223
2020-08-07 00:00:00-04:00,205.12295603956986,205.93446467221509,201.38041603878312,202.86024475097656,27820400,0.0,0.0,MSFT,-0.017887623284397525,-0.018049540601103115
2020-08-10 00:00:00-04:00,202.08693995821375,202.2874389167021,197.00780296948204,198.82177734375,36716500,0.0,0.0,MSFT,-0.0199076335148074,-0.020108460243411813
