date,value,capital,shares,stock_value,returns
2021-02-01 00:00:00-05:00,15717.175204322823,9318.808947608955,49,6398.366256713867,0.011108227316006802
2021-02-02 00:00:00-05:00,15752.061904380806,9970.183547447212,44,5781.878356933594,0.0022196545883377272
2021-02-03 00:00:00-05:00,15699.350325416572,7224.377257179267,65,8474.973068237305,-0.0033463288351840426
2021-02-04 00:00:00-05:00,15909.035173667915,10826.816393150337,38,5082.218780517578,0.013356275508539461
2021-02-05 00:00:00-05:00,15893.289781822212,10826.816393150337,38,5066.473388671875,-0.0009897138119201454
2021-02-08 00:00:00-05:00,15898.84807039643,10826.816393150337,38,5072.031677246094,0.0003497254911049019
2021-02-09 00:00:00-05:00,15865.5064566269,10826.816393150337,38,5038.6900634765625,-0.0020971087730320415
2021-02-10 00:00:00-05:00,15842.536913169868,10826.816393150337,38,5015.720520019531,-0.0014477661661684849
2021-02-11 00:00:00-05:00,15832.905290855415,10826.816393150337,38,5006.088897705078,-0.0006079595943024874
2021-02-12 00:00:00-05:00,15835.873232780465,11744.704806266793,31,4091.168426513672,0.00018745403136866123
2021-02-16 00:00:00-05:00,15769.988299308785,11744.704806266793,31,4025.283493041992,-0.004160486289780163
2021-02-17 00:00:00-05:00,15698.967051445015,11744.704806266793,31,3954.2622451782227,-0.004503570105177768
2021-02-18 00:00:00-05:00,15664.81577581025,11744.704806266793,31,3920.1109695434566,-0.0021753836110905977
2021-02-19 00:00:00-05:00,15663.637885612496,12751.581199211128,23,2912.0566864013676,-7.519336419981038e-05
2021-02-22 00:00:00-05:00,15569.15884009553,10041.436939155587,45,5527.721900939942,-0.006031743468977169
2021-02-23 00:00:00-05:00,15563.017825996407,10041.436939155587,45,5521.58088684082,-0.00039443454602750005
2021-02-24 00:00:00-05:00,15540.642795478829,10041.436939155587,45,5499.205856323242,-0.0014377051268426033
2021-02-25 00:00:00-05:00,15340.237627021797,5903.919267646797,80,9436.318359375,-0.012895552075576577
2021-02-26 00:00:00-05:00,15361.296586982735,5903.919267646797,80,9457.377319335938,0.0013727922912902812
2021-03-01 00:00:00-05:00,15859.856524314888,11624.022585716255,34,4235.833938598633,0.03245558957273409
2021-03-02 00:00:00-05:00,15771.354891624458,11624.022585716255,34,4147.332305908203,-0.005580229086861399
2021-03-03 00:00:00-05:00,15662.544849662789,9236.700168876656,54,6425.844680786133,-0.0068992196744905865
2021-03-04 00:00:00-05:00,15553.598229331978,6887.046608848579,74,8666.551620483398,-0.006955869648038515
2021-03-05 00:00:00-05:00,15637.875426719673,10666.201049278267,42,4971.674377441406,0.005418501631909267
2021-03-08 00:00:00-05:00,15421.377474906929,6346.163851860054,80,9075.213623046875,-0.013844460702303829
2021-03-09 00:00:00-05:00,15779.850915977484,11766.101007530218,34,4013.749908447265,0.023245228362631654
2021-03-10 00:00:00-05:00,15743.057703086859,11766.101007530218,34,3976.956695556641,-0.0023316578265876187
2021-03-11 00:00:00-05:00,15802.024013343816,13424.031307044988,20,2377.992706298828,0.0037455436783031537
2021-03-12 00:00:00-05:00,15783.890926185613,13424.031307044988,20,2359.8596191406245,-0.0011475167448733448
2021-03-15 00:00:00-04:00,15835.638587623602,14385.094001441961,12,1450.5445861816406,0.003278511089565228
2021-03-16 00:00:00-04:00,15848.633042243962,14869.280564216619,8,979.3524780273436,0.0008205829242982077
2021-03-17 00:00:00-04:00,15842.31553736115,14869.280564216619,8,973.0349731445312,-0.00039861512762473517
2021-03-18 00:00:00-04:00,15801.152287017827,11688.45815707398,35,4112.694129943848,-0.0025983102183672058
2021-03-19 00:00:00-04:00,15782.726231109624,11688.45815707398,35,4094.2680740356445,-0.00116612102544833
2021-03-22 00:00:00-04:00,15891.695107261663,13726.407250205999,18,2165.287857055664,0.006904312636257348
2021-03-23 00:00:00-04:00,15876.779106895452,13726.407250205999,18,2150.371856689453,-0.0009386034822298495
2021-03-24 00:00:00-04:00,15825.858570854192,10791.56612090302,43,5034.292449951172,-0.003207233387730657
2021-03-25 00:00:00-04:00,15846.818577568061,10791.56612090302,43,5055.25245666504,0.0013244151412088456
2021-03-26 00:00:00-04:00,15872.8104293747,10791.56612090302,43,5081.24430847168,0.0016401936880523493
2021-03-29 00:00:00-04:00,15873.93642913056,12205.273556816106,31,3668.662872314453,7.093890277776183e-05
2021-03-30 00:00:00-04:00,15820.74886132813,9041.051458374028,58,6779.697402954102,-0.0033506224520859496
2021-03-31 00:00:00-04:00,15940.593070007326,11415.36745355225,38,4525.225616455077,0.007575128695212374
2021-04-01 00:00:00-04:00,15966.243588981632,12248.923024711612,31,3717.32056427002,0.0016091320355304806
2021-04-05 00:00:00-04:00,16047.045970993046,14083.193554000858,16,1963.8524169921875,0.005060826083548964
2021-04-06 00:00:00-04:00,16046.512535331729,14446.953445671084,13,1599.5590896606445,-3.324198499088382e-05
2021-04-07 00:00:00-04:00,16062.432451225284,14940.217073417667,9,1122.215377807617,0.0009921106445094363
2021-04-08 00:00:00-04:00,16078.762769020084,15189.140645301823,7,889.6221237182616,0.0010166777568956231
2021-04-09 00:00:00-04:00,16091.64927309418,15313.673595603947,6,777.9756774902344,0.0008014611733015986
2021-04-12 00:00:00-04:00,16069.82911018372,8776.861496963505,57,7292.967613220215,-0.001355992946412532
2021-04-13 00:00:00-04:00,16240.129380111699,10735.746628646855,42,5504.382751464844,0.010597515926292989
2021-04-14 00:00:00-04:00,16130.68137278748,4546.153174545293,90,11584.528198242188,-0.006739355627194299
2021-04-15 00:00:00-04:00,16339.38592660523,7554.011948944097,67,8785.373977661133,0.012938359452678405
2021-04-16 00:00:00-04:00,16317.178681732183,7554.011948944097,67,8763.166732788086,-0.001359123590861988
2021-04-19 00:00:00-04:00,16355.673998657232,8468.286913696295,60,7887.3870849609375,0.0023591895189667422
2021-04-20 00:00:00-04:00,16247.531466995246,6514.7925906524715,75,9732.738876342773,-0.006611927559259545
2021-04-21 00:00:00-04:00,16276.047854934699,6514.7925906524715,75,9761.255264282227,0.001755121262413395
2021-04-22 00:00:00-04:00,16154.281090057379,3805.8782580261286,96,12348.40283203125,-0.0074813471896005845
2021-04-23 00:00:00-04:00,16377.028160369879,3805.8782580261286,96,12571.14990234375,0.013788733096243844
2021-04-26 00:00:00-04:00,16408.021902847297,5244.1676090240535,85,11163.854293823242,0.0018925132309668413
2021-04-27 00:00:00-04:00,16380.673422622687,5244.1676090240535,85,11136.505813598633,-0.0016667749705930879
2021-04-28 00:00:00-04:00,16313.556418228156,5244.1676090240535,85,11069.388809204102,-0.004097328764386399
2021-04-29 00:00:00-04:00,16305.263418960578,5244.1676090240535,85,11061.095809936523,-0.0005083501754596931
2021-04-30 00:00:00-04:00,16131.209474548345,3571.4050006713924,98,12559.804473876953,-0.010674709137776572
2021-05-03 00:00:00-04:00,16226.940318069464,6019.019495925909,79,10207.920822143555,0.0059345112139399525
2021-05-04 00:00:00-04:00,15857.858544021612,3144.390282302862,102,12713.46826171875,-0.02274500101765098
2021-05-05 00:00:00-04:00,15875.221931625372,5634.604210067755,82,10240.617721557617,0.0010949389891174999
2021-05-06 00:00:00-04:00,15997.786400741581,9167.626854843145,54,6830.159545898437,0.007720488547756643
2021-05-07 00:00:00-04:00,16027.901948760991,10432.937990020757,44,5594.963958740234,0.0018824821925371715
2021-05-10 00:00:00-04:00,15875.42901670838,7327.916092514042,69,8547.512924194338,-0.009512968855190596
2021-05-11 00:00:00-04:00,15812.090225814822,7327.916092514042,69,8484.17413330078,-0.003989737274305849
2021-05-12 00:00:00-04:00,15592.510878585817,4322.602797531133,94,11269.908081054686,-0.01388680080199134
2021-05-13 00:00:00-04:00,15784.582360519413,9194.364220870975,54,6590.218139648437,0.012318188098709548
2021-05-14 00:00:00-04:00,15907.499727195744,12049.148935264591,31,3858.3507919311523,0.00778717889830105
2021-05-17 00:00:00-04:00,15871.777543968205,12049.148935264591,31,3822.6286087036133,-0.0022456189747070976
2021-05-18 00:00:00-04:00,15828.788316673283,12049.148935264591,31,3779.6393814086914,-0.0027085326250215758
2021-05-19 00:00:00-04:00,15823.945512718205,12049.148935264591,31,3774.7965774536133,-0.00030594912624970494
2021-05-20 00:00:00-04:00,15896.645914451603,13658.77372206879,18,2237.872192382812,0.00459432836614404
2021-05-21 00:00:00-04:00,15863.598902122501,13658.77372206879,18,2204.825180053711,-0.002078866982818006
2021-05-24 00:00:00-04:00,15887.458023582461,14149.761856590274,14,1737.6961669921873,0.0015040169388529367
2021-05-25 00:00:00-04:00,15884.723541770938,14149.761856590274,14,1734.961685180664,-0.00017211575366338216
2021-05-26 00:00:00-04:00,15884.039841209415,14149.761856590274,14,1734.2779846191409,-4.304138877364583e-05
2021-05-27 00:00:00-04:00,15862.575104270938,14149.761856590274,14,1712.813247680664,-0.001351339908049587
2021-05-28 00:00:00-04:00,15853.414841209415,14149.761856590274,14,1703.6529846191409,-0.0005774764186338155
2021-06-01 00:00:00-04:00,15848.903336082461,14149.761856590274,14,1699.1414794921873,-0.000284576236233125
2021-06-02 00:00:00-04:00,15854.20090489197,14510.782348678591,11,1343.418556213379,0.00033425459775804356
2021-06-03 00:00:00-04:00,15829.132797767641,10762.060242225649,42,5067.072555541992,-0.0015811649716507281
2021-06-04 00:00:00-04:00,15918.797722770692,12476.491967155458,28,3442.3057556152344,0.005664550683136316
2021-06-07 00:00:00-04:00,15919.071587516786,12476.491967155458,28,3442.579620361328,1.7203858662107052e-05
2021-06-08 00:00:00-04:00,15934.565159294129,9993.62472960663,48,5940.940429687499,0.0009732710662280208
2021-06-09 00:00:00-04:00,15946.728322944644,11104.861303291324,39,4841.867019653321,0.0007633194586060821
2021-06-10 00:00:00-04:00,15899.062584762576,7278.25913322449,70,8620.803451538086,-0.0029890606534936914
2021-06-11 00:00:00-04:00,15977.211995178226,8888.391026550296,57,7088.820968627931,0.004915347052633523
2021-06-14 00:00:00-04:00,16142.874001007083,12447.63763473511,29,3695.2363662719727,0.01036864290708861
2021-06-15 00:00:00-04:00,16110.666031326298,9020.975967849734,56,7089.690063476563,-0.0019951818789377684
2021-06-16 00:00:00-04:00,16132.79405839539,9777.811300827028,50,6354.98275756836,0.0013735016929818933
2021-06-17 00:00:00-04:00,16207.228677307132,10415.673882995608,45,5791.554794311523,0.004613870272087706
2021-06-18 00:00:00-04:00,16139.321984992985,5947.131433235171,80,10192.190551757812,-0.004189901535061824
2021-06-21 00:00:00-04:00,16276.912243095401,7103.762294975284,71,9173.149948120117,0.008525157266851435
2021-06-22 00:00:00-04:00,16387.348815483096,8144.434814018253,63,8242.914001464844,0.0067848600974389495
2021-06-23 00:00:00-04:00,16370.121291679385,8144.434814018253,63,8225.686477661133,-0.0010512697323824538
2021-06-24 00:00:00-04:00,16352.279494804385,8144.434814018253,63,8207.844680786133,-0.001089900102577035
2021-06-25 00:00:00-04:00,16326.612628791812,5927.390216682437,80,10399.222412109375,-0.0015696200655528347
2021-06-28 00:00:00-04:00,16450.89800910187,7105.796019355777,71,9345.101989746094,0.0076124413027893745
2021-06-29 00:00:00-04:00,16552.301467109683,8164.809310127262,63,8387.492156982422,0.006164007457325926
2021-06-30 00:00:00-04:00,16585.12690491486,9095.12348694611,56,7490.00341796875,0.001983134361732475
2021-07-01 00:00:00-04:00,16596.274858741766,9893.635851173405,50,6702.639007568359,0.0006721657235919665
2021-07-02 00:00:00-04:00,16720.84720394135,11663.695943565373,37,5057.151260375977,0.007506042546286729
2021-07-06 00:00:00-04:00,16789.03200991059,12905.670925926213,28,3883.361083984375,0.004077832010400018
2021-07-07 00:00:00-04:00,16852.769873359684,13887.954458930973,21,2964.815414428711,0.0037963989473288606
2021-07-08 00:00:00-04:00,16814.619402687076,8001.999331275944,63,8812.620071411133,-0.002263750763778938
2021-07-09 00:00:00-04:00,16923.67722879792,8987.970685829167,56,7935.70654296875,0.0064858932277358505
2021-07-12 00:00:00-04:00,16882.91807274628,6581.645199821476,73,10301.272872924805,-0.0024084101522735546
2021-07-13 00:00:00-04:00,16958.050904899603,7713.320375114445,65,9244.730529785156,0.004450227847436317
2021-07-14 00:00:00-04:00,17173.377515190128,10181.968335502628,48,6991.4091796875,0.012697603722153783
2021-07-15 00:00:00-04:00,17141.970532768253,10181.968335502628,48,6960.002197265625,-0.0018288180291905487
2021-07-16 00:00:00-04:00,17036.715170463565,7887.336264213565,64,9149.37890625,-0.006140213699672659
2021-07-19 00:00:00-04:00,16781.01458208466,3426.319757865909,96,13354.69482421875,-0.015008796344861852
2021-07-20 00:00:00-04:00,17117.320390846256,8982.015047218327,57,8135.30534362793,0.020040850755271622
2021-07-21 00:00:00-04:00,17075.572343971256,8982.015047218327,57,8093.55729675293,-0.0024389358802517913
2021-07-22 00:00:00-04:00,17147.642744606022,9836.311506813054,51,7311.331237792969,0.004220672618344912
2021-07-23 00:00:00-04:00,17229.57204743195,10555.976893623356,46,6673.595153808594,0.0047778755392895444
2021-07-26 00:00:00-04:00,17243.163068778995,11277.740018852237,41,5965.423049926758,0.000788819438441557
2021-07-27 00:00:00-04:00,17146.69578191376,8690.217571464542,59,8456.478210449219,-0.005594523839996701
2021-07-28 00:00:00-04:00,17034.87988188935,5000.402037651065,85,12034.477844238281,-0.006521133951787661
2021-07-29 00:00:00-04:00,17083.38499852753,6274.161609855655,76,10809.223388671875,0.0028473999801870153
2021-07-30 00:00:00-04:00,17093.57359178925,7407.553816398624,68,9686.019775390625,0.0005964036555166086
2021-08-02 00:00:00-04:00,17070.996504386905,7407.553816398624,68,9663.442687988281,-0.0013207938808762476
2021-08-03 00:00:00-04:00,17185.592653190615,9990.277101432803,50,7195.3155517578125,0.006712915017835108
2021-08-04 00:00:00-04:00,17157.846509452822,7255.938001152041,69,9901.908508300781,-0.0016145002559828647
2021-08-05 00:00:00-04:00,17159.109712089543,8398.69583269501,61,8760.413879394531,7.362244650144234e-05
2021-08-06 00:00:00-04:00,17117.345338310246,8398.69583269501,61,8718.649505615234,-0.0024339475928563115
2021-08-09 00:00:00-04:00,17114.365891899113,8398.69583269501,61,8715.670059204102,-0.00017406007486830966
2021-08-10 00:00:00-04:00,17085.134553398137,8398.69583269501,61,8686.438720703125,-0.0017080000910120186
2021-08-11 00:00:00-04:00,17093.932384025575,10103.842677604678,49,6990.089706420898,0.0005149406696178804
2021-08-12 00:00:00-04:00,17232.247155357363,11989.9877559433,36,5242.2593994140625,0.00809145422039026
2021-08-13 00:00:00-04:00,17234.057659385682,12567.699260948184,32,4666.3583984375,0.00010506488283246185
2021-08-16 00:00:00-04:00,17291.094015098577,13743.91115377045,24,3547.182861328125,0.00330951403553148
2021-08-17 00:00:00-04:00,17260.73955977631,10210.03204024506,48,7050.70751953125,-0.0017554965172106307
2021-08-18 00:00:00-04:00,17072.64573697663,6909.4306033096345,71,10163.215133666992,-0.010897205310831937
2021-08-19 00:00:00-04:00,17089.24595417023,8911.091458930972,57,8178.154495239258,0.0009723283344214018
2021-08-20 00:00:00-04:00,17166.441919075016,9774.823968635563,51,7391.617950439453,0.004517224757125682
2021-08-23 00:00:00-04:00,17236.52500333405,10501.193155189518,46,6735.331848144531,0.004082563211958323
2021-08-24 00:00:00-04:00,17232.477823158268,10501.193155189518,46,6731.28466796875,-0.00023480255881036527
2021-08-25 00:00:00-04:00,17168.4683275528,8172.272679359439,62,8996.19564819336,-0.0037144684741416967
2021-08-26 00:00:00-04:00,17118.74893668366,8172.272679359439,62,8946.476257324219,-0.002895971260834518
2021-08-27 00:00:00-04:00,17177.00493993378,9183.59803380585,55,7993.40690612793,0.003403052610070345
2021-08-30 00:00:00-04:00,17411.847986900335,12469.921244346622,33,4941.926742553711,0.01367194384514514
2021-08-31 00:00:00-04:00,17362.095417869572,9343.434895408634,54,8018.6605224609375,-0.0028573973921777185
2021-09-01 00:00:00-04:00,17390.470181022647,6800.200924430851,71,10590.269256591797,0.0016342936995883406
2021-09-02 00:00:00-04:00,17463.431214714055,7996.1883100509685,63,9467.242904663086,0.00419546067081189
2021-09-03 00:00:00-04:00,17497.424684059148,9046.497804176335,56,8450.926879882812,0.0019465515640735287
2021-09-07 00:00:00-04:00,17621.179739906314,11184.809195472722,42,6436.370544433594,0.007072758310536553
2021-09-08 00:00:00-04:00,17548.698071983345,8598.302823570257,59,8950.395248413086,-0.004113326632655734
2021-09-09 00:00:00-04:00,17488.686170127876,8598.302823570257,59,8890.383346557617,-0.0034197352766173195
2021-09-10 00:00:00-04:00,17186.775744956976,5968.14268831635,77,11218.633056640625,-0.01726318502338886
2021-09-13 00:00:00-04:00,17223.263214591985,8154.906097892766,62,9068.357116699219,0.0021229967840661335
2021-09-14 00:00:00-04:00,17128.79818968964,5394.714205314642,81,11734.083984375,-0.005484734438843786
2021-09-15 00:00:00-04:00,17193.554820793157,7719.465617912298,65,9474.08920288086,0.0037805706148428264
2021-09-16 00:00:00-04:00,17178.29664208222,7719.465617912298,65,9458.831024169922,-0.0008874359531796383
2021-09-17 00:00:00-04:00,17004.747752922063,7719.465617912298,65,9285.282135009766,-0.0101027996416716
2021-09-20 00:00:00-04:00,16798.328744102484,4635.810784507757,87,12162.517959594727,-0.012138904488254387
2021-09-21 00:00:00-04:00,16831.652663414006,7994.12232894135,63,8837.530334472656,0.001983763969568786
2021-09-22 00:00:00-04:00,16971.911948341374,11836.688498634343,36,5135.223449707031,0.008333066736354588
2021-09-23 00:00:00-04:00,16999.981771797186,13266.288381904607,26,3733.693389892578,0.0016538987205005906
2021-09-24 00:00:00-04:00,16996.2634673996,14266.123559562688,19,2730.139907836914,-0.00021872402261946533
2021-09-27 00:00:00-04:00,16967.460504142764,14266.123559562688,19,2701.336944580078,-0.0016946644368088792
2021-09-28 00:00:00-04:00,16892.336651206977,8426.042812705999,61,8466.293838500977,-0.004427524844831332
2021-09-29 00:00:00-04:00,16939.847562156683,10793.423001609808,44,6146.424560546875,0.002812571873904268
2021-09-30 00:00:00-04:00,16882.613858543402,10793.423001609808,44,6089.190856933594,-0.003378643367555445
2021-10-01 00:00:00-04:00,16925.427588462837,12460.933936119085,32,4464.49365234375,0.002535965714679289
2021-10-04 00:00:00-04:00,16805.539995613104,7415.845095100408,69,9389.694900512695,-0.007083282961279691
2021-10-05 00:00:00-04:00,16929.48191036225,11409.111426963811,40,5520.3704833984375,0.007375062912676311
2021-10-06 00:00:00-04:00,16957.771738548283,12930.260447044377,29,4027.5112915039062,0.001671039216428527
2021-10-07 00:00:00-04:00,16988.238681419374,14045.270175560001,21,2942.968505859375,0.0017966359814736155
2021-10-08 00:00:00-04:00,16980.228458030702,14045.270175560001,21,2934.958282470703,-0.00047151582567728223
2021-10-11 00:00:00-04:00,16978.38019142914,14045.270175560001,21,2933.1100158691406,-0.0001088481586765111
2021-10-12 00:00:00-04:00,16951.68062172699,14045.270175560001,21,2906.410446166992,-0.0015725628358602695
2021-10-13 00:00:00-04:00,16939.356387718202,14045.270175560001,21,2894.086212158203,-0.0007270213664238856
2021-10-14 00:00:00-04:00,16989.79823012543,10943.9546632309,43,6045.843566894531,0.0029777897844927015
2021-10-15 00:00:00-04:00,17029.084771629336,12071.079705711369,35,4958.005065917969,0.0023123606867940794
2021-10-18 00:00:00-04:00,17080.899666160585,13784.31629213715,23,3296.5833740234375,0.003042729261502952
2021-10-19 00:00:00-04:00,17124.448810691836,14942.08156215668,15,2182.3672485351562,0.0025495814261777827
2021-10-20 00:00:00-04:00,17126.63803560639,15082.915745567325,14,2043.7222900390625,0.00012784206596982983
2021-10-21 00:00:00-04:00,17124.504138862612,15223.964877998354,13,1900.5392608642578,-0.00012459519138197095
2021-10-22 00:00:00-04:00,17114.460163032534,15223.964877998354,13,1890.4952850341797,-0.0005865265206298487
2021-10-25 00:00:00-04:00,17104.608565101626,10998.908552894594,42,6105.700012207031,-0.0005756300717091323
2021-10-26 00:00:00-04:00,17126.956691139225,11577.47985398102,38,5549.476837158203,0.0013065558298244184
2021-10-27 00:00:00-04:00,17109.488612525944,11577.47985398102,38,5532.008758544922,-0.0010199172525682254
2021-10-28 00:00:00-04:00,17240.504226692203,13808.503158576967,23,3432.0010681152344,0.007657482764875878
2021-10-29 00:00:00-04:00,17167.920128120422,8523.929481758118,59,8643.990646362305,-0.0042100913997284994
2021-11-01 00:00:00-04:00,17112.118680610656,6185.6099678421015,75,10926.508712768555,-0.0032503324277682877
2021-11-02 00:00:00-04:00,17183.697196846006,7353.224021797179,67,9830.473175048828,0.004182913733321358
2021-11-03 00:00:00-04:00,17273.9848367691,8384.315036964415,60,8889.669799804688,0.005254261576470798
2021-11-04 00:00:00-04:00,17235.670645866394,6162.457831535338,75,11073.212814331055,-0.0022180285130940502
2021-11-05 00:00:00-04:00,17269.150494377136,7341.646115104674,67,9927.504379272461,0.0019424743718210458
2021-11-08 00:00:00-05:00,17214.029049674988,7341.646115104674,67,9872.382934570312,-0.003191902503837496
2021-11-09 00:00:00-05:00,17238.310620109558,7341.646115104674,67,9896.664505004883,0.0014105686916467963
2021-11-10 00:00:00-05:00,17048.655514518738,7341.646115104674,67,9707.009399414062,-0.011001954296471217
2021-11-11 00:00:00-05:00,17045.374829093933,7341.646115104674,67,9703.728713989258,-0.000192430741650651
2021-11-12 00:00:00-05:00,17176.99828502655,9831.58812877655,50,7345.41015625,0.0077219455278834115
2021-11-15 00:00:00-05:00,17171.753502159117,10560.443535118102,45,6611.309967041016,-0.00030533756715844795
2021-11-16 00:00:00-05:00,17210.091163139343,11294.191504936218,40,5915.899658203125,0.002232600239422622
2021-11-17 00:00:00-05:00,17307.643653373718,11294.191504936218,40,6013.4521484375,0.005668330824610157
2021-11-18 00:00:00-05:00,17471.7699741745,13760.738480033873,24,3711.031494140625,0.009482880748401978
2021-11-19 00:00:00-05:00,17528.82463570404,14698.302388389586,18,2830.522247314453,0.0032655341510263725
2021-11-22 00:00:00-05:00,17531.795650505064,15008.41015245819,16,2523.385498046875,0.00016949309852587469
2021-11-23 00:00:00-05:00,17532.749129203796,15161.345625785825,15,2371.4035034179688,5.4385684030267e-05
2021-11-24 00:00:00-05:00,17535.37707659149,15314.799684013364,14,2220.577392578125,0.00014988792506676063
2021-11-26 00:00:00-05:00,17451.278834297176,6546.5223493118265,71,10904.756484985352,-0.004795918669269872
2021-11-29 00:00:00-05:00,17681.980235389707,9363.754939369199,53,8318.225296020508,0.013219741847178001
2021-11-30 00:00:00-05:00,17936.086827247615,12917.073491065976,31,5019.013336181641,0.014370935182323352
2021-12-01 00:00:00-05:00,17919.9936570816,12917.073491065976,31,5002.920166015625,-0.0008972509065672263
2021-12-02 00:00:00-05:00,17889.32761093902,12917.073491065976,31,4972.254119873047,-0.0017112755020680659
2021-12-03 00:00:00-05:00,17820.48241486358,7358.509575508115,66,10461.972839355469,-0.0038483948403595925
2021-12-06 00:00:00-05:00,18037.692274314875,10103.452360374447,49,7934.23991394043,0.012188775499709426
2021-12-07 00:00:00-05:00,18310.578351585384,13448.35593947601,29,4862.222412109375,0.015128657985760796
2021-12-08 00:00:00-05:00,18414.2963465805,15499.09050551605,17,2915.205841064453,0.005664375696037949
2021-12-09 00:00:00-05:00,18405.63785353851,15499.09050551605,17,2906.547348022461,-0.0004702049363727312
2021-12-10 00:00:00-05:00,18480.829357765193,16723.200420997615,10,1757.6289367675781,0.004085243055688359
2021-12-13 00:00:00-05:00,18433.12314633941,10343.053077980036,47,8090.070068359375,-0.0025813890979810017
2021-12-14 00:00:00-05:00,18358.774698951715,5894.162821510309,73,12464.611877441406,-0.0040334156505899
2021-12-15 00:00:00-05:00,18703.86548584747,11152.375632942194,43,7551.489852905273,0.018797048961849194
2021-12-16 00:00:00-05:00,18398.145882499688,6925.141182792658,68,11473.004699707031,-0.01634526315317586
2021-12-17 00:00:00-05:00,18323.55194939422,6925.141182792658,68,11398.410766601562,-0.004054426657004728
2021-12-20 00:00:00-05:00,18224.143414070124,5089.427853157038,79,13134.715560913086,-0.0054251782404765025
2021-12-21 00:00:00-05:00,18466.287550788875,8639.01875196075,58,9827.268798828125,0.013286996881938462
2021-12-22 00:00:00-05:00,18609.248128868097,11211.906347251886,43,7397.341781616211,0.007741706484642785
2021-12-23 00:00:00-05:00,18630.338574043268,12069.333233467096,38,6561.005340576172,0.0011333313967936132
2021-12-27 00:00:00-05:00,18773.42748281097,14711.056343284601,23,4062.371139526367,0.007680424496796956
2021-12-28 00:00:00-05:00,18740.959677009578,10663.075125007625,46,8077.884552001953,-0.0017294554141016327
2021-12-29 00:00:00-05:00,18739.136808280942,11535.668409233089,41,7203.468399047852,-9.72665626548519e-05
2021-12-30 00:00:00-05:00,18691.752454643247,11535.668409233089,41,7156.084045410156,-0.0025286305405890497
2021-12-31 00:00:00-05:00,18658.32218376922,8396.949564140315,59,10261.372619628906,-0.001788503831042343
2022-01-03 00:00:00-05:00,18905.62023406219,12666.158869316096,35,6239.461364746094,0.013254034733524378
2022-01-04 00:00:00-05:00,18818.61564800262,9842.21798870086,51,8976.397659301758,-0.0046020487549419675
2022-01-05 00:00:00-05:00,18571.928540321343,6921.764416786187,68,11650.164123535156,-0.013108674532468001
2022-01-06 00:00:00-05:00,18370.09308777618,4555.882058723443,82,13814.211029052734,-0.01086777025374408
2022-01-07 00:00:00-05:00,18376.050790168756,7246.30429969024,66,11129.746490478516,0.00032431530771837025
2022-01-10 00:00:00-05:00,18377.34388098907,7246.30429969024,66,11131.039581298828,7.036826547102137e-05
2022-01-11 00:00:00-05:00,18555.218168861385,11181.46221793365,43,7373.755950927734,0.00967899871843425
2022-01-12 00:00:00-05:00,18567.79700455474,12550.47476944732,35,6017.322235107422,0.0006779136509678096
2022-01-13 00:00:00-05:00,18444.082486961357,8324.955594871515,60,10119.126892089844,-0.0066628538411441784
2022-01-14 00:00:00-05:00,18488.76096553802,10352.089334678643,48,8136.671630859375,0.002422374688914264
2022-01-18 00:00:00-05:00,18335.027811241143,10352.089334678643,48,7982.9384765625,-0.008314951693270567
2022-01-19 00:00:00-05:00,18159.256817405694,7413.496868675225,66,10745.759948730469,-0.009586622700822112
2022-01-20 00:00:00-05:00,18048.06712014007,7413.496868675225,66,10634.570251464844,-0.006123031266293322
2022-01-21 00:00:00-05:00,17912.315746849054,7413.496868675225,66,10498.818878173828,-0.0075216571607010785
2022-01-24 00:00:00-05:00,17861.24973732757,7413.496868675225,66,10447.752868652344,-0.0028508881957637344
2022-01-25 00:00:00-05:00,17742.30552346038,7413.496868675225,66,10328.808654785156,-0.006659344425301361
2022-01-26 00:00:00-05:00,17736.48359352874,7413.496868675225,66,10322.986724853516,-0.0003281382976942915
2022-01-27 00:00:00-05:00,17706.1050229721,7413.496868675225,66,10292.608154296875,-0.0017127730193218227
2022-01-28 00:00:00-05:00,18413.790724418635,12908.391096733087,33,5505.399627685547,0.03996845723711551
2022-01-31 00:00:00-05:00,18549.884390068048,15639.673803520196,17,2910.2105865478516,0.0073908554564452444
2022-02-01 00:00:00-05:00,18536.240099143975,9814.096925926202,51,8722.143173217773,-0.0007355458738803611
2022-02-02 00:00:00-05:00,18589.7509897232,12734.029706764215,34,5855.721282958984,0.0028868254992928666
2022-02-03 00:00:00-05:00,18483.965405174247,9847.243496604913,51,8636.721908569336,-0.005690532627759981
2022-02-04 00:00:00-05:00,18469.461346336357,9847.243496604913,51,8622.217849731445,-0.0007846832927869141
2022-02-07 00:00:00-05:00,18425.256286277763,7145.995010032648,67,11279.261276245117,-0.002393413604742878
2022-02-08 00:00:00-05:00,18633.547607078544,7145.995010032648,67,11487.552597045898,0.011304663423102879
2022-02-09 00:00:00-05:00,18722.61126474761,8349.930905860894,60,10372.680358886719,0.004779747772519327
2022-02-10 00:00:00-05:00,18469.79201111602,5303.522693489068,78,13166.269317626953,-0.013503418409782308
2022-02-11 00:00:00-05:00,18195.94180335235,2649.709289924615,94,15546.232513427734,-0.014826924287986154
